usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6,pelicula7,pelicula8,pelicula9,pelicula10
User45431,82,33,25,65,50,9,60,98,18,95
User45432,6,82,92,95,96,58,69,22,33,79
User45433,50,87,75,85,34,58,91,49,3,17
User45434,27,67,19,26,43,17,48,40,88,12
User45435,1,67,76,88,25,62,68,11,37,26
User45436,8,3,68,11,12,13,52,10,42,95
User45437,15,28,82,42,23,51,100,74,26,36
User45438,29,80,92,73,12,2,32,98,9,30
User45439,41,20,66,90,59,88,28,5,29,54
User45440,22,66,25,41,77,67,54,98,72,19
User45441,53,78,50,5,50,46,63,18,12,20
User45442,74,25,50,81,58,8,84,7,86,49
User45443,49,31,92,89,86,24,1,91,52,93
User45444,84,17,83,67,42,73,18,8,41,48
User45445,100,26,88,46,98,46,29,99,44,99
User45446,65,58,18,50,99,79,80,72,66,93
User45447,62,68,41,36,32,71,26,96,91,7
User45448,24,15,87,64,55,71,86,91,23,90
User45449,30,57,99,40,27,38,68,76,38,76
User45450,39,73,9,38,54,9,30,23,2,36
User45451,76,56,54,16,84,54,92,96,74,17
User45452,93,85,3,30,87,30,13,40,18,25
User45453,23,1,36,74,97,93,62,60,69,7
User45454,51,26,63,11,15,17,13,54,21,38
User45455,65,10,82,37,40,32,43,90,85,44
User45456,13,86,98,48,55,96,62,39,42,79
User45457,27,68,99,28,97,26,11,42,96,3
User45458,4,56,44,33,80,26,65,40,80,67
User45459,93,67,21,46,91,98,70,67,99,40
User45460,75,39,18,81,26,5,81,44,19,51
User45461,98,22,1,15,57,65,72,44,7,21
User45462,63,21,90,68,47,44,82,36,66,65
User45463,33,57,69,88,59,24,57,70,4,2
User45464,84,68,19,41,44,31,22,6,56,57
User45465,42,10,14,62,80,94,72,41,88,23
User45466,79,86,28,39,28,46,34,70,54,83
User45467,97,13,61,83,51,83,22,91,98,30
User45468,87,34,5,3,5,4,57,95,49,74
User45469,4,83,13,34,75,90,64,30,91,67
User45470,85,17,76,85,19,26,22,32,11,16
User45471,19,19,9,61,30,82,89,94,37,55
User45472,29,32,23,2,51,51,93,89,75,83
User45473,61,59,58,17,39,67,66,35,49,47
User45474,83,13,54,30,2,54,23,90,93,61
User45475,50,23,64,62,12,89,48,38,28,95
User45476,99,23,67,52,19,72,95,11,44,76
User45477,8,14,24,31,40,82,16,88,57,87
User45478,9,81,75,94,40,12,95,53,39,8
User45479,13,25,46,48,82,38,11,69,75,22
User45480,42,41,57,71,85,25,26,99,6,57
User45481,67,15,50,24,21,91,23,70,58,32
User45482,66,53,74,21,53,74,10,16,67,8
User45483,11,84,23,77,46,76,40,90,91,10
User45484,59,27,80,18,88,26,8,7,69,47
User45485,27,36,63,89,80,95,19,87,64,8
User45486,11,44,3,99,70,26,88,89,100,26
User45487,56,39,83,84,63,86,52,19,53,98
User45488,73,57,63,18,47,10,68,59,85,75
User45489,51,12,50,26,37,38,62,71,80,8
User45490,53,4,92,12,98,62,68,32,32,8
User45491,51,3,28,94,63,59,59,52,88,52
User45492,57,79,44,58,24,44,40,58,37,44
User45493,17,57,7,22,25,2,62,15,13,65
User45494,48,63,58,31,34,67,24,42,79,45
User45495,57,76,74,58,31,66,3,57,90,17
User45496,7,24,74,60,38,86,20,27,64,97
User45497,76,34,47,75,100,8,34,51,17,61
User45498,51,36,15,25,19,78,41,40,29,82
User45499,32,36,5,57,96,68,42,14,35,19
User45500,77,28,11,52,74,19,8,98,4,78
User45501,80,8,63,96,89,21,9,55,51,64
User45502,42,23,71,29,12,30,69,40,11,64
User45503,50,27,92,88,39,79,84,71,17,9
User45504,39,2,98,100,9,28,96,54,53,32
User45505,87,42,28,87,67,79,52,90,94,96
User45506,21,52,93,57,44,58,9,6,100,35
User45507,54,74,40,15,88,82,17,55,69,27
User45508,76,46,6,31,76,37,8,94,45,28
User45509,1,47,55,18,64,90,44,68,18,52
User45510,17,45,25,91,70,25,82,100,43,56
User45511,56,47,50,57,59,16,5,76,61,88
User45512,62,80,31,60,36,42,85,61,44,8
User45513,78,66,20,34,28,40,1,57,16,8
User45514,73,40,67,65,40,89,14,64,28,18
User45515,30,40,40,80,16,8,62,13,72,46
User45516,75,71,25,58,29,24,2,54,3,98
User45517,74,56,16,72,94,80,84,13,53,73
User45518,15,61,59,53,59,45,28,91,21,53
User45519,33,19,39,46,55,99,32,70,6,63
User45520,91,63,44,78,88,60,85,22,56,40
User45521,69,66,14,9,83,6,10,19,45,7
User45522,23,34,67,44,91,2,43,39,68,86
User45523,66,84,44,44,87,27,48,1,46,90
User45524,32,49,84,100,92,3,32,100,42,99
User45525,45,72,93,6,39,35,82,80,36,16
User45526,91,68,47,58,38,28,60,56,7,64
User45527,3,14,13,65,14,86,60,8,72,34
User45528,91,4,43,64,76,69,50,43,68,20
User45529,63,55,58,4,7,36,93,68,20,40
User45530,86,30,68,20,99,16,11,94,33,92
User45531,83,60,38,88,32,47,60,57,94,48
User45532,40,80,10,66,64,7,81,59,38,47
User45533,12,41,100,3,82,84,98,67,72,76
User45534,65,17,26,85,72,59,19,23,27,78
User45535,60,30,46,43,54,72,41,16,47,86
User45536,11,38,58,84,57,39,70,36,68,10
User45537,22,50,52,64,47,40,64,61,63,46
User45538,35,28,20,74,53,24,91,81,35,91
User45539,100,93,24,23,4,69,64,33,66,20
User45540,78,48,22,36,33,51,6,6,79,2
User45541,17,35,85,14,51,59,42,52,53,65
User45542,75,14,18,44,14,10,98,22,15,16
User45543,12,61,21,50,78,61,86,34,67,97
User45544,9,33,29,18,6,5,48,52,39,39
User45545,12,51,41,90,39,74,21,67,21,36
User45546,54,68,58,94,41,94,29,23,73,12
User45547,7,57,74,41,39,31,24,61,68,55
User45548,51,40,33,45,7,81,91,6,98,88
User45549,45,73,71,9,54,14,46,9,68,62
User45550,25,6,76,73,50,48,81,24,89,48
User45551,55,3,44,60,12,7,46,46,20,55
User45552,76,12,6,33,6,52,11,58,95,93
User45553,9,27,59,66,83,19,53,97,42,11
User45554,26,21,28,96,22,75,39,23,6,97
User45555,16,69,50,22,89,24,83,67,89,71
User45556,66,77,63,82,67,7,92,21,30,77
User45557,23,27,98,91,99,56,59,19,18,80
User45558,7,48,60,57,70,43,25,43,6,7
User45559,12,82,36,56,7,22,45,5,31,39
User45560,42,44,56,88,64,85,94,13,65,97
User45561,31,34,71,45,91,62,75,10,86,43
User45562,24,42,63,62,99,99,9,58,92,96
User45563,2,34,92,33,30,94,58,34,24,21
User45564,83,74,47,70,4,46,41,60,82,78
User45565,62,87,80,52,79,85,60,52,14,30
User45566,43,86,54,68,43,20,58,71,3,97
User45567,39,87,23,79,96,42,91,42,40,55
User45568,96,82,77,47,72,55,45,80,33,89
User45569,52,88,29,70,85,13,62,86,15,17
User45570,59,44,42,31,4,10,84,81,73,45
User45571,87,45,19,7,32,94,71,49,22,93
User45572,13,84,73,15,59,63,25,35,84,15
User45573,42,26,63,28,25,18,14,34,89,47
User45574,47,6,38,28,9,17,52,17,32,34
User45575,58,52,26,49,49,61,59,80,29,33
User45576,58,8,12,38,41,81,51,68,9,96
User45577,68,16,31,8,40,56,80,83,66,83
User45578,27,100,50,7,7,91,86,66,1,1
User45579,98,81,16,93,58,36,71,98,1,9
User45580,77,70,59,54,59,25,32,24,99,24
User45581,5,90,45,79,71,21,95,76,69,80
User45582,21,48,41,85,36,51,6,98,24,65
User45583,67,39,35,68,52,2,76,80,30,2
User45584,81,20,55,8,78,31,100,94,28,19
User45585,41,88,21,16,69,36,64,1,52,42
User45586,96,59,26,92,36,37,4,25,71,9
User45587,74,35,38,31,57,18,5,1,22,48
User45588,11,56,49,75,8,69,84,37,75,93
User45589,95,93,75,12,90,55,14,81,95,13
User45590,92,34,94,51,5,80,26,17,28,12
User45591,52,76,39,86,63,33,43,27,63,67
User45592,51,4,76,95,47,36,87,65,1,57
User45593,13,37,61,38,6,13,13,28,71,37
User45594,75,49,77,46,21,64,1,45,73,82
User45595,58,43,6,54,6,16,3,32,29,26
User45596,93,4,10,62,72,70,25,50,67,32
User45597,94,55,3,12,64,7,33,44,76,60
User45598,61,67,34,17,71,29,1,22,87,60
User45599,56,87,39,31,95,4,45,68,99,73
User45600,16,41,2,15,63,11,31,5,1,22
User45601,75,14,33,7,39,64,37,86,8,99
User45602,77,56,69,2,71,30,68,86,3,62
User45603,25,93,84,75,32,25,69,24,14,87
User45604,89,24,59,10,25,14,40,88,50,34
User45605,18,30,82,60,15,46,21,23,12,100
User45606,30,16,67,71,5,37,89,6,12,34
User45607,13,77,77,45,15,55,68,25,46,11
User45608,42,59,25,82,58,93,30,92,75,67
User45609,29,31,93,47,12,11,58,42,90,10
User45610,28,69,49,59,46,20,28,64,23,28
User45611,38,85,6,82,21,52,92,12,100,85
User45612,20,72,66,20,92,86,83,95,81,86
User45613,57,79,93,72,28,80,5,71,88,61
User45614,76,9,60,100,47,57,30,61,77,73
User45615,52,40,25,38,73,89,36,42,81,78
User45616,50,97,53,25,59,36,94,6,74,52
User45617,86,63,16,100,91,26,42,9,67,88
User45618,91,98,16,95,39,68,55,54,79,24
User45619,84,60,60,59,20,86,17,61,78,69
User45620,45,100,12,25,55,42,17,3,97,43
User45621,91,95,66,89,23,64,100,48,43,29
User45622,68,66,36,78,30,96,38,2,64,76
User45623,98,32,74,46,20,29,12,90,29,59
User45624,13,23,65,25,51,25,10,15,48,67
User45625,86,20,7,78,30,43,36,60,26,79
User45626,83,42,39,71,99,61,65,38,87,56
User45627,90,51,12,70,29,56,60,4,8,89
User45628,44,19,99,78,63,28,61,77,30,4
User45629,33,28,56,79,32,64,67,82,95,100
User45630,89,4,80,95,19,69,70,46,7,100
User45631,67,21,51,53,70,27,16,22,22,92
User45632,93,27,83,49,22,90,18,38,15,51
User45633,38,36,52,91,73,64,17,67,54,66
User45634,73,46,7,51,14,59,44,48,81,34
User45635,21,52,77,33,59,100,61,18,92,20
User45636,20,69,65,70,17,48,50,20,97,70
User45637,87,59,89,78,28,40,75,25,81,63
User45638,19,81,74,37,93,81,58,83,46,62
User45639,79,97,79,69,18,39,48,58,33,36
User45640,4,16,84,46,15,72,74,29,57,4
User45641,1,86,29,22,43,31,90,10,23,97
User45642,44,60,98,19,16,52,78,51,35,60
User45643,79,8,4,64,5,32,93,47,92,59
User45644,59,46,82,57,36,38,81,23,95,1
User45645,11,88,67,89,56,35,75,81,49,19
User45646,29,77,1,42,70,74,51,48,89,59
User45647,5,40,90,3,25,97,74,12,69,13
User45648,97,71,9,41,60,18,94,37,6,44
User45649,47,10,57,22,5,9,69,47,25,8
User45650,41,67,52,100,13,69,34,72,76,18
User45651,49,82,79,71,1,49,95,49,52,55
User45652,6,81,24,24,54,25,1,62,10,98
User45653,74,30,83,8,9,55,43,32,15,31
User45654,27,65,29,27,34,26,6,13,13,40
User45655,18,8,42,65,59,56,30,32,81,2
User45656,83,52,16,80,42,14,43,58,96,4
User45657,31,13,49,44,49,5,94,21,83,10
User45658,58,20,39,92,28,86,53,31,33,88
User45659,96,5,2,82,91,57,57,73,78,20
User45660,3,97,27,11,11,65,6,15,18,25
User45661,49,62,42,83,33,99,41,4,25,61
User45662,73,17,16,66,50,53,4,42,23,68
User45663,94,13,97,96,15,3,6,72,6,11
User45664,82,40,45,65,74,71,92,49,61,31
User45665,64,70,98,94,37,23,32,42,30,50
User45666,16,98,87,37,65,15,31,13,1,32
User45667,64,8,87,46,12,47,38,12,6,30
User45668,41,47,45,11,98,69,93,36,97,18
User45669,6,71,63,17,73,75,61,33,40,8
User45670,24,54,31,53,87,82,66,49,9,59
User45671,92,87,31,4,17,30,86,72,10,49
User45672,26,34,99,36,5,38,34,6,38,35
User45673,81,17,62,49,81,46,42,49,4,91
User45674,50,89,46,92,2,48,35,29,35,66
User45675,70,10,3,57,12,27,3,57,10,8
User45676,92,51,45,59,47,38,52,55,35,16
User45677,21,29,97,69,75,64,43,44,9,94
User45678,38,19,96,73,68,28,44,14,70,73
User45679,5,13,13,35,39,34,98,74,87,18
User45680,33,81,13,71,8,32,37,34,39,58
User45681,98,27,30,64,25,89,78,14,8,4
User45682,76,71,67,70,84,8,85,92,53,3
User45683,28,24,44,35,95,93,100,61,75,29
User45684,20,51,21,75,98,81,40,17,54,2
User45685,35,28,91,11,93,59,44,52,81,86
User45686,24,34,52,9,29,60,96,31,99,32
User45687,16,7,38,79,65,43,75,41,29,3
User45688,89,2,90,73,37,57,94,99,10,37
User45689,87,93,98,9,38,5,78,91,51,78
User45690,29,79,15,68,25,61,72,60,3,55
User45691,5,74,28,4,48,41,17,19,53,12
User45692,74,11,43,70,64,24,100,43,1,62
User45693,80,42,89,72,50,44,31,93,96,65
User45694,22,31,98,10,68,16,48,19,41,12
User45695,60,53,52,36,6,72,59,61,23,82
User45696,63,60,85,38,10,26,4,14,88,67
User45697,22,40,49,27,19,40,41,15,3,32
User45698,54,70,31,22,12,67,4,80,69,3
User45699,85,39,41,11,40,42,75,25,18,52
User45700,44,63,61,36,10,77,93,17,65,43
User45701,48,84,26,61,80,62,52,27,84,37
User45702,94,81,92,96,16,14,95,10,22,22
User45703,7,38,60,35,96,99,52,64,30,68
User45704,13,54,60,54,18,48,18,78,52,9
User45705,33,88,50,66,79,43,90,24,43,24
User45706,87,62,80,80,27,29,68,82,90,7
User45707,37,56,36,85,70,97,28,53,33,22
User45708,33,30,61,72,69,79,65,65,50,2
User45709,17,66,39,87,75,96,29,29,33,81
User45710,61,62,25,8,21,99,43,42,40,56
User45711,49,47,15,9,31,57,79,54,33,63
User45712,21,85,64,57,20,11,79,52,34,28
User45713,19,99,65,31,95,15,64,71,72,57
User45714,54,57,80,93,79,3,94,59,22,5
User45715,42,69,37,99,18,86,40,49,37,49
User45716,65,65,53,31,50,3,94,99,83,6
User45717,89,93,14,68,59,23,84,85,77,8
User45718,90,60,97,21,47,35,11,15,98,14
User45719,70,1,78,49,88,63,43,19,44,21
User45720,67,29,1,38,4,99,7,37,42,61
User45721,32,39,62,89,100,90,71,84,72,1
User45722,5,56,73,22,57,94,74,41,25,99
User45723,81,33,9,40,82,22,44,12,20,71
User45724,64,12,30,32,56,77,32,12,91,95
User45725,38,28,77,92,29,34,32,20,29,12
User45726,79,5,100,88,53,71,98,27,53,90
User45727,100,3,89,14,39,62,24,34,98,98
User45728,63,32,52,81,7,74,5,91,67,92
User45729,75,21,14,46,13,21,20,24,63,31
User45730,75,2,11,86,23,84,43,31,37,93
User45731,78,74,75,83,28,24,24,7,94,3
User45732,12,25,50,6,58,45,71,16,16,68
User45733,24,79,90,47,97,18,42,28,32,40
User45734,67,53,71,29,13,39,46,21,6,42
User45735,53,70,65,18,53,42,44,85,55,39
User45736,39,51,26,71,31,37,58,13,22,71
User45737,41,62,4,40,15,1,34,65,4,65
User45738,61,67,36,53,92,8,100,20,76,84
User45739,72,99,1,14,44,7,3,56,18,27
User45740,48,85,42,46,8,29,40,69,1,99
User45741,80,15,47,53,87,24,94,56,1,54
User45742,88,48,58,55,72,20,86,55,73,65
User45743,75,19,89,89,94,10,65,53,88,42
User45744,81,33,65,100,29,2,87,82,49,67
User45745,81,97,42,94,91,63,95,75,25,46
User45746,88,62,85,81,63,48,6,10,82,39
User45747,29,80,35,11,24,61,85,68,55,61
User45748,52,45,29,32,91,95,86,98,45,69
User45749,64,53,1,37,22,92,90,55,13,54
User45750,43,100,99,39,85,98,93,93,51,63
User45751,61,12,52,80,96,58,55,91,7,77
User45752,79,55,38,20,16,46,21,55,15,86
User45753,92,81,97,34,84,27,2,24,65,2
User45754,22,66,31,42,50,17,36,100,5,72
User45755,98,92,49,19,83,23,5,46,19,90
User45756,41,3,82,30,38,20,41,31,32,92
User45757,18,13,59,54,85,68,57,36,73,100
User45758,6,62,18,96,86,4,11,49,15,13
User45759,69,77,69,45,87,19,81,76,72,38
User45760,49,32,73,94,73,50,7,8,11,10
User45761,81,8,51,49,96,85,66,56,79,11
User45762,60,10,34,55,22,38,79,3,32,22
User45763,9,15,93,41,5,69,65,72,16,35
User45764,38,26,8,71,90,25,7,24,18,97
User45765,95,13,58,66,29,16,97,86,32,65
User45766,64,58,58,4,45,84,30,88,88,85
User45767,68,20,26,64,72,85,52,69,28,96
User45768,88,40,55,6,17,29,88,66,41,13
User45769,82,87,29,22,63,100,38,41,79,4
User45770,77,41,19,33,74,70,70,85,12,37
User45771,2,97,35,54,99,46,45,84,84,32
User45772,82,51,38,87,20,80,8,48,82,99
User45773,69,1,2,100,15,50,30,40,33,88
User45774,46,54,7,72,22,90,78,21,30,33
User45775,40,96,14,78,53,61,80,55,82,94
User45776,19,41,44,48,20,71,34,24,59,29
User45777,56,61,18,17,54,25,70,40,80,8
User45778,36,19,63,74,85,89,5,42,90,95
User45779,73,35,89,16,82,78,8,83,21,58
User45780,21,28,61,55,35,20,19,9,22,40
User45781,23,96,63,34,30,21,40,83,57,56
User45782,37,55,60,20,8,58,61,6,25,54
User45783,40,13,34,82,3,70,57,29,87,11
User45784,7,39,27,85,93,26,37,77,31,84
User45785,77,9,40,47,12,46,62,56,32,66
User45786,59,76,80,14,65,64,13,91,8,21
User45787,74,90,75,74,58,89,23,86,44,46
User45788,55,8,9,50,25,1,59,85,40,4
User45789,39,10,6,6,42,45,7,92,11,94
User45790,39,36,84,74,63,6,59,44,28,48
User45791,29,84,54,13,30,82,57,60,80,12
User45792,24,31,77,37,40,85,3,15,55,59
User45793,31,3,5,38,19,23,32,84,44,95
User45794,27,62,61,14,31,7,7,10,20,7
User45795,37,20,7,90,81,89,95,81,1,61
User45796,50,67,80,15,36,79,69,17,8,18
User45797,100,55,88,43,46,63,42,55,39,89
User45798,48,52,3,9,82,54,29,16,85,57
User45799,93,25,73,6,77,73,20,53,36,26
User45800,54,37,10,29,15,97,16,37,72,4
User45801,64,31,81,37,80,56,17,86,92,53
User45802,62,49,56,59,47,98,13,5,31,55
User45803,51,98,4,17,72,13,79,49,51,64
User45804,37,42,1,62,97,46,22,18,57,27
User45805,53,96,64,19,97,16,23,20,38,13
User45806,29,35,81,70,45,88,12,51,77,76
User45807,91,37,4,26,27,4,1,26,11,37
User45808,64,90,73,8,53,7,80,22,50,77
User45809,92,72,29,86,61,40,66,16,34,67
User45810,92,67,61,50,7,89,90,51,83,44
User45811,3,58,86,33,70,45,62,58,42,78
User45812,41,16,49,11,14,100,60,70,70,59
User45813,78,77,29,71,98,33,83,96,39,81
User45814,76,75,59,74,75,95,34,96,92,56
User45815,70,71,32,20,65,77,7,74,39,34
User45816,28,42,6,15,31,61,11,52,57,69
User45817,26,25,80,60,78,74,33,63,42,30
User45818,72,32,64,94,63,45,29,43,94,32
User45819,14,10,62,36,43,70,97,37,55,53
User45820,50,86,38,62,15,61,96,22,23,48
User45821,90,8,19,64,75,75,68,49,4,24
User45822,49,11,79,19,96,67,90,74,75,55
User45823,54,44,79,23,30,56,70,15,92,85
User45824,40,53,98,1,63,9,17,85,83,50
User45825,43,55,1,18,20,93,8,66,40,82
User45826,40,56,24,28,81,68,85,61,91,40
User45827,27,2,44,82,70,41,84,13,12,11
User45828,6,85,62,39,14,85,74,47,22,17
User45829,37,34,98,32,41,26,58,89,86,47
User45830,1,90,9,99,65,42,95,21,34,43
User45831,59,89,64,66,21,49,88,12,23,83
User45832,84,69,63,94,19,39,84,42,80,71
User45833,50,81,54,98,8,20,37,22,40,38
User45834,39,11,49,69,75,35,9,88,68,32
User45835,13,17,51,7,64,30,24,67,7,12
User45836,2,61,91,23,90,41,82,45,74,19
User45837,31,76,52,35,53,99,25,82,85,61
User45838,84,73,49,65,3,28,88,23,58,4
User45839,47,58,52,81,71,1,85,14,89,67
User45840,99,17,55,66,37,23,99,51,26,67
User45841,6,80,96,76,98,93,46,1,26,65
User45842,16,80,74,68,76,99,2,78,95,2
User45843,44,60,78,14,98,68,58,70,27,77
User45844,93,66,92,68,58,51,67,69,53,46
User45845,8,91,11,8,50,18,34,3,37,24
User45846,3,39,35,26,78,47,29,42,16,68
User45847,89,76,4,21,51,93,95,50,99,83
User45848,99,26,1,58,100,13,74,75,18,23
User45849,93,94,86,28,90,14,58,90,72,35
User45850,96,40,94,29,38,10,50,41,29,70
User45851,71,34,96,22,56,14,75,28,50,70
User45852,16,20,29,87,33,68,93,65,16,93
User45853,46,19,59,52,10,29,31,99,98,58
User45854,20,3,58,81,81,85,53,84,67,49
User45855,11,55,100,44,85,68,57,80,83,65
User45856,15,39,80,9,99,46,62,18,23,27
User45857,96,8,74,50,27,47,97,65,11,21
User45858,41,66,73,6,49,8,17,65,55,74
User45859,39,52,45,32,93,46,43,88,5,40
User45860,25,50,13,42,2,54,4,51,55,94
User45861,59,98,22,56,51,37,73,44,16,90
User45862,26,25,13,65,41,27,41,64,89,25
User45863,61,96,79,71,89,22,92,79,1,68
User45864,73,10,53,8,86,69,86,12,12,51
User45865,89,32,74,49,100,82,26,59,78,45
User45866,71,40,91,74,99,86,87,68,17,45
User45867,42,2,99,31,76,27,1,87,77,61
User45868,44,74,13,46,17,13,43,33,56,32
User45869,69,55,94,93,66,27,62,68,29,65
User45870,23,94,97,53,42,85,64,100,47,13
User45871,25,23,95,87,35,100,10,82,57,77
User45872,49,58,31,40,70,15,4,39,52,16
User45873,74,100,29,44,35,35,86,19,1,45
User45874,42,54,68,21,72,92,32,92,92,37
User45875,50,64,84,27,44,48,91,69,14,29
User45876,40,65,16,21,3,86,89,5,63,30
User45877,94,95,55,98,80,23,12,26,13,69
User45878,14,60,30,19,25,51,36,74,17,88
User45879,76,32,48,24,22,25,80,18,43,83
User45880,73,8,22,58,87,49,4,45,32,87
User45881,87,23,82,79,21,61,86,83,83,96
User45882,80,74,83,13,43,27,10,72,92,39
User45883,7,80,89,6,60,24,67,88,78,61
User45884,4,39,80,23,83,75,51,49,24,59
User45885,83,7,96,59,74,79,79,32,67,46
User45886,85,29,29,54,38,50,74,46,73,8
User45887,49,10,87,93,33,83,24,82,61,5
User45888,22,27,18,78,80,77,74,55,19,1
User45889,61,49,6,94,53,77,67,55,79,58
User45890,60,6,82,9,45,87,49,72,59,100
User45891,26,66,41,58,24,94,32,61,76,80
User45892,67,93,68,92,95,99,62,3,12,72
User45893,42,41,34,6,3,64,76,43,20,68
User45894,88,72,85,72,93,74,50,66,88,20
User45895,94,9,53,58,64,87,4,51,35,4
User45896,90,74,67,27,100,98,45,1,97,34
User45897,4,93,76,15,74,58,12,63,24,11
User45898,10,22,31,32,15,89,64,38,1,42
User45899,58,9,59,5,70,85,25,25,18,7
User45900,62,42,37,54,46,100,83,39,22,83
User45901,85,9,28,65,96,91,71,82,29,54
User45902,91,77,28,37,18,80,57,31,52,7
User45903,77,86,69,95,12,22,29,71,79,13
User45904,71,86,9,47,68,21,39,91,51,51
User45905,21,11,66,89,52,56,95,12,28,30
User45906,96,94,32,50,88,69,28,1,97,60
User45907,5,56,1,41,48,63,77,29,81,64
User45908,75,10,27,41,34,31,90,75,49,30
User45909,51,89,90,56,4,86,78,32,55,75
User45910,6,64,70,73,19,27,39,12,1,92
User45911,53,34,68,92,8,1,67,17,41,22
User45912,83,43,98,37,56,66,3,98,37,72
User45913,50,30,43,3,59,69,43,37,83,78
User45914,39,4,13,69,5,7,49,91,87,26
User45915,60,5,14,22,90,49,14,38,76,58
User45916,57,23,1,30,75,84,37,73,45,31
User45917,38,24,30,9,56,78,33,76,3,68
User45918,93,77,77,43,59,81,38,73,3,86
User45919,39,9,39,61,93,51,86,68,30,47
User45920,38,9,46,61,50,79,42,89,72,1
User45921,85,72,14,66,15,15,60,90,93,7
User45922,18,64,7,58,99,31,71,89,92,38
User45923,63,90,39,7,99,25,16,76,13,89
User45924,16,65,42,94,51,12,94,51,73,19
User45925,8,16,58,16,23,3,4,100,62,65
User45926,91,25,68,81,92,67,89,58,46,68
User45927,49,10,8,27,47,34,36,11,10,96
User45928,91,84,20,99,56,57,82,81,40,18
User45929,78,85,47,66,74,55,97,84,70,2
User45930,27,82,87,84,67,60,11,11,49,39
User45931,84,39,48,21,94,58,79,46,45,47
User45932,51,93,99,36,87,26,83,95,49,88
User45933,76,91,62,69,39,1,96,60,76,48
User45934,77,51,14,49,88,87,65,15,14,45
User45935,35,37,84,88,76,62,19,7,40,9
User45936,71,28,14,40,57,51,43,3,48,63
User45937,42,12,100,92,51,27,52,80,51,80
User45938,81,23,83,88,70,57,82,37,15,71
User45939,6,23,97,59,97,72,92,38,51,24
User45940,75,91,68,56,21,79,77,71,13,82
User45941,29,42,23,11,55,98,16,97,81,96
User45942,99,31,30,28,72,48,60,56,83,96
User45943,84,98,69,36,6,72,37,41,7,71
User45944,40,68,2,92,23,22,65,68,27,27
User45945,88,98,34,91,6,55,88,22,89,6
User45946,56,77,19,27,27,30,11,64,27,93
User45947,35,14,67,3,99,3,16,11,13,95
User45948,18,46,96,73,95,34,28,45,81,66
User45949,7,48,33,9,1,32,41,24,94,34
User45950,8,86,33,30,4,32,62,39,57,12
User45951,79,28,3,74,84,94,6,81,37,25
User45952,96,46,89,12,61,87,75,60,50,17
User45953,98,53,67,54,46,22,36,29,41,60
User45954,58,98,68,6,29,1,71,78,67,15
User45955,100,16,64,27,49,83,45,46,9,83
User45956,42,5,78,37,65,56,13,3,31,28
User45957,39,8,47,21,66,70,62,97,56,55
User45958,7,94,75,7,9,45,91,90,12,48
User45959,48,30,74,23,79,59,42,30,80,12
User45960,72,28,43,58,74,48,100,57,48,33
User45961,85,38,46,92,91,73,52,9,66,22
User45962,91,73,31,27,26,35,27,68,4,19
User45963,65,52,73,14,27,12,23,26,51,5
User45964,35,53,19,5,46,24,8,80,27,10
User45965,54,41,42,34,94,84,14,30,43,40
User45966,8,51,50,20,6,82,79,42,30,77
User45967,36,7,52,5,62,60,100,25,81,98
User45968,10,85,57,98,30,11,35,23,96,30
User45969,85,93,22,26,71,41,20,39,58,96
User45970,75,23,78,78,1,82,69,83,32,97
User45971,12,65,64,83,96,88,22,45,23,90
User45972,15,46,23,73,30,32,38,41,34,97
User45973,31,85,30,21,60,60,59,37,41,76
User45974,76,8,6,28,21,12,6,68,27,58
User45975,60,41,100,80,83,41,14,70,18,43
User45976,78,6,54,27,52,37,99,78,78,68
User45977,1,65,37,66,93,3,3,97,57,9
User45978,35,53,98,89,41,22,26,67,54,37
User45979,98,52,46,63,32,51,26,76,31,48
User45980,87,20,73,44,3,86,27,9,49,38
User45981,87,49,86,27,23,30,69,84,61,15
User45982,31,27,38,80,77,96,33,76,94,15
User45983,35,22,55,57,100,31,6,76,22,43
User45984,19,60,99,95,8,85,74,17,35,82
User45985,24,81,35,71,77,90,88,51,74,74
User45986,68,15,29,81,16,18,44,64,11,41
User45987,28,83,54,20,80,16,42,97,40,67
User45988,38,2,52,62,61,4,46,94,31,15
User45989,62,54,36,71,18,61,86,4,82,58
User45990,75,22,42,61,8,12,36,1,68,5
User45991,31,46,86,11,18,3,68,70,79,82
User45992,58,11,26,57,22,24,14,40,10,55
User45993,87,44,15,97,95,60,97,30,16,83
User45994,31,77,76,42,24,13,37,84,61,35
User45995,91,50,64,61,2,20,32,15,50,94
User45996,95,68,84,100,24,55,52,30,74,38
User45997,49,85,21,20,67,71,91,97,87,63
User45998,39,72,30,96,91,28,27,79,1,61
